# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'LLC-load-misses'
# Event count (approx.): 3826664
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffffafdcce44
     0.05%  C2 CompilerThre  libjvm.so           [.] IfFalseNode::Opcode
     0.04%  C2 CompilerThre  libjvm.so           [.] PhiNode::wait_for_region_igvn
     0.04%  java             libc-2.31.so        [.] getenv
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCCP::analyze
     0.04%  GC Thread#4      libc-2.31.so        [.] _int_free
     0.04%  java             libjvm.so           [.] CodeCache::find_blob
     0.04%  java             libjvm.so           [.] vframeStreamCommon::security_next
     0.04%  C2 CompilerThre  libjvm.so           [.] Compile::remove_speculative_types
     0.04%  C2 CompilerThre  libjvm.so           [.] GraphKit::clean_stack
     0.04%  java             [unknown]           [k] 0xffffffffc1421676
     0.04%  C2 CompilerThre  libjvm.so           [.] ThreadCritical::ThreadCritical
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb1969d
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb69bdc
     0.04%  java             [unknown]           [k] 0xffffffffb03861e4
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffffafb02f6a
     0.04%  java             libjvm.so           [.] MemAllocator::allocate
     0.04%  C1 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.04%  java             [JIT] tid 672101    [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.04%  C2 CompilerThre  libjvm.so           [.] Matcher::Label_Root
     0.04%  java             [JIT] tid 672101    [.] MethodHandles adapters
     0.04%  java             [unknown]           [k] 0xffffffffaf910886
     0.04%  C2 CompilerThre  libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.04%  java             [JIT] tid 672101    [.] int java.io.ObjectInputStream$BlockDataInputStream.readBlockHeader(boolean)
     0.04%  C1 CompilerThre  libjvm.so           [.] CodeBuffer::finalize_oop_references
     0.04%  java             ld-2.31.so          [.] _dl_update_slotinfo
     0.04%  C2 CompilerThre  libc-2.31.so        [.] _int_malloc
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf964150
     0.04%  java             libjvm.so           [.] ArgumentSizeComputer::ArgumentSizeComputer
     0.04%  GC Thread#1      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.04%  java             [unknown]           [k] 0xffffffffb058c2fd
     0.04%  C2 CompilerThre  libjvm.so           [.] State::MachNodeGenerator
     0.04%  java             [vdso]              [.] __vdso_clock_gettime
     0.04%  C2 CompilerThre  libc-2.31.so        [.] _int_free
     0.04%  C1 CompilerThre  libjvm.so           [.] Dictionary::find
     0.04%  C2 CompilerThre  libjvm.so           [.] __tls_get_addr@plt
     0.04%  C2 CompilerThre  libjvm.so           [.] Arena::destruct_contents
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_local
     0.04%  java             [JIT] tid 672101    [.] java.lang.ThreadLocal$ThreadLocalMap$Entry java.lang.ThreadLocal$ThreadLocalMap.getEntry(java.lang.ThreadLocal)
     0.04%  java             libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.04%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf84d45d
     0.04%  java             [JIT] tid 672101    [.] java.lang.ClassLoader java.lang.Class.getClassLoader()
     0.04%  java             [unknown]           [k] 0xffffffffb03862b8
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late_post_work
     0.04%  GC Thread#4      [unknown]           [k] 0xffffffffafb1969d
     0.04%  C2 CompilerThre  libjvm.so           [.] Parse::return_current
     0.04%  C2 CompilerThre  libjvm.so           [.] PhiNode::out_RegMask
