# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'LLC-load-misses'
# Event count (approx.): 12534571
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                
# ........  ...............  ..................  ......................................................................................................................................................................................................
#
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCoalesce::combine_these_two
     0.04%  java             [unknown]           [k] 0xffffffffafb4cec3
     0.04%  GC Thread#2      [unknown]           [k] 0xffffffffb0600b40
     0.04%  C2 CompilerThre  libjvm.so           [.] Compile::final_graph_reshaping_walk
     0.04%  java             libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.04%  C1 CompilerThre  libjvm.so           [.] LIR_Assembler::emit_profile_type
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::lower_pressure
     0.04%  C2 CompilerThre  libjvm.so           [.] MachSafePointNode::jvms
     0.04%  GC Thread#7      libjvm.so           [.] nmethod::oops_do_process_weak
     0.04%  C2 CompilerThre  libjvm.so           [.] AddPNode::bottom_type
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::adjust_register_pressure
     0.04%  GC Thread#6      libjvm.so           [.] G1ParScanThreadState::copy_to_survivor_space
     0.04%  C2 CompilerThre  libjvm.so           [.] ProjNode::Opcode
     0.04%  C1 CompilerThre  libjvm.so           [.] LinearScan::resolve_collect_mappings
     0.04%  C2 CompilerThre  libc-2.31.so        [.] _int_free
     0.04%  C2 CompilerThre  libjvm.so           [.] ClassLoaderData::is_alive
     0.04%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::get_symbol
     0.04%  C2 CompilerThre  libjvm.so           [.] TypeNode::bottom_type
     0.04%  C2 CompilerThre  libjvm.so           [.] MachNode::operand_index
     0.04%  C1 CompilerThre  libjvm.so           [.] RangeCheckEliminator::set_process_block_flags
     0.04%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::implementation
     0.04%  java             ld-2.31.so          [.] __tls_get_addr
     0.04%  C1 CompilerThre  libjvm.so           [.] Klass::method_at_vtable
     0.04%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::load_constant
     0.04%  C2 CompilerThre  libjvm.so           [.] ConstantPool::impl_klass_ref_index_at
     0.04%  java             [unknown]           [k] 0xffffffffafaacc12
     0.04%  GC Thread#4      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::compute_initial_block_pressure
     0.04%  java             [JIT] tid 672780    [.] I2C/C2I adapters
     0.04%  C1 CompilerThre  libjvm.so           [.] Klass::subklass
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf909f94
     0.04%  C2 CompilerThre  libjvm.so           [.] ThreadCritical::ThreadCritical
     0.04%  C2 CompilerThre  libc-2.31.so        [.] malloc
     0.04%  C1 CompilerThre  libjvm.so           [.] ciInstanceKlass::ciInstanceKlass
     0.04%  C2 CompilerThre  libjvm.so           [.] Compile::flatten_alias_type
     0.04%  java             [unknown]           [k] 0xffffffffc1422d25
     0.03%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.03%  GC Thread#2      libjvm.so           [.] JavaThread::oops_do_no_frames
     0.03%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.03%  C2 CompilerThre  libjvm.so           [.] ProjNode::hash
     0.03%  C2 CompilerThre  libjvm.so           [.] Node::pinned
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::eliminate_copy_of_constant
     0.03%  GC Thread#3      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.03%  C2 CompilerThre  libjvm.so           [.] MachNode::ideal_reg
     0.03%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf936a82
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::use_prior_register
     0.03%  GC Thread#7      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)2, false>::do_oop
     0.03%  C2 CompilerThre  libjvm.so           [.] CodeBuffer::finalize_oop_references
     0.03%  C2 CompilerThre  libjvm.so           [.] TypeInt::hash
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::union_helper
     0.03%  java             [JIT] tid 672780    [.] void java.io.ObjectOutputStream$BlockDataOutputStream.writeBytes(java.lang.String)
     0.03%  GC Thread#6      libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.03%  java             [unknown]           [k] 0xffffffffb058c2c0
     0.03%  C1 CompilerThre  [unknown]           [k] 0xffffffffaf84d389
     0.03%  VM Thread        libjvm.so           [.] nmethod::oops_do_marking_epilogue
     0.03%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf983374
