# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'LLC-load-misses'
# Event count (approx.): 1982502
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.07%  java             libc-2.31.so        [.] __strlen_avx2
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5e88c6b
     0.07%  java             ld-2.31.so          [.] strcmp
     0.07%  C2 CompilerThre  [unknown]           [k] 0xffffffffaf9ab53d
     0.07%  C2 CompilerThre  libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<548932ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 548932ul>::oop_access_barrier
     0.07%  GC Thread#7      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, oopDesc*>
     0.07%  C2 CompilerThre  libjvm.so           [.] TypeTuple::make_domain
     0.07%  java             libjvm.so           [.] CodeHeap::next_used
     0.07%  C2 CompilerThre  libjvm.so           [.] CompileTask::print_ul
     0.07%  java             ld-2.31.so          [.] _dl_update_slotinfo
     0.07%  java             [unknown]           [k] 0xffffffffafb50c5e
     0.07%  java             [unknown]           [k] 0xffffffffc13f51d4
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5e9b717
     0.07%  C2 CompilerThre  libjvm.so           [.] Dict::Insert
     0.07%  C1 CompilerThre  libjvm.so           [.] Compiler::compile_method
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5e2f0a0
     0.07%  GC Thread#4      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.07%  java             libjvm.so           [.] nmethod::is_zombie
     0.07%  C2 CompilerThre  ld-2.31.so          [.] __tls_get_addr
     0.07%  java             [unknown]           [k] 0xffffffffafe993f9
     0.07%  java             libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.07%  C2 CompilerThre  libjvm.so           [.] MachNode::Expand
     0.07%  C2 CompilerThre  libjvm.so           [.] PhasePeephole::do_transform
     0.07%  C2 CompilerThre  libjvm.so           [.] ciField::ciField
     0.07%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::hash
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5790833
     0.07%  GC Thread#0      libjvm.so           [.] nmethod::oops_do_process_weak
     0.07%  java             ld-2.31.so          [.] _dl_relocate_object
     0.07%  java             libjvm.so           [.] jni_GetObjectField
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d578b5dc
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d57901f1
     0.07%  C2 CompilerThre  libjvm.so           [.] Matcher::find_shared_visit
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d577f180
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5d71c64
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d5dcf71f
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d578cd56
     0.07%  C2 CompilerThre  libjvm.so           [.] ChunkPool::allocate
     0.07%  C2 CompilerThre  libjvm.so           [.] Symbol::increment_refcount
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::cache_lrg_info
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::get_loop
     0.06%  java             [JIT] tid 729483    [.] 0x00007f96d5789981
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::set_req_X
