            java  4812   457.316688:        224                cache-misses:      7f7bfdf7ada1 int pim.algorithm.TreeNode.search(int)+0x3a1 (/tmp/perf-4811.map)
            java  4812   457.316692:       1165                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316723:        395                   LLC-loads:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.316732:     138860                      cycles:      7f7bfdf7aa74 int pim.algorithm.TreeNode.search(int)+0x74 (/tmp/perf-4811.map)
            java  4812   457.316775:        395                   LLC-loads:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.316781:     138856                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316792:       1163                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316831:     138503                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316838:        223                cache-misses:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316841:       1160                  bus-cycles:      7f7bfdf7ae73 int pim.algorithm.TreeNode.search(int)+0x473 (/tmp/perf-4811.map)
            java  4812   457.316891:       1159                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316937:        390                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316939:        223                cache-misses:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.316941:       1157                  bus-cycles:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.316977:     138076                      cycles:      7f7bfdf7affe int pim.algorithm.TreeNode.search(int)+0x5fe (/tmp/perf-4811.map)
            java  4812   457.316988:       1157                  bus-cycles:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.316990:        223                cache-misses:      7f7bfdf7abee int pim.algorithm.TreeNode.search(int)+0x1ee (/tmp/perf-4811.map)
            java  4812   457.317026:     138216                      cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.317041:        223                cache-misses:      7f7bfdf7af4c int pim.algorithm.TreeNode.search(int)+0x54c (/tmp/perf-4811.map)
            java  4812   457.317046:        378                   LLC-loads:      7f7bfdf7ac16 int pim.algorithm.TreeNode.search(int)+0x216 (/tmp/perf-4811.map)
            java  4812   457.317086:       1162                  bus-cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.317096:        376                   LLC-loads:      7f7bfdf7abe0 int pim.algorithm.TreeNode.search(int)+0x1e0 (/tmp/perf-4811.map)
            java  4812   457.317098:        223                cache-misses:      7f7bfdf7ab19 int pim.algorithm.TreeNode.search(int)+0x119 (/tmp/perf-4811.map)
            java  4812   457.317123:     138363                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.317145:        376                   LLC-loads:      7f7bfdf7ac16 int pim.algorithm.TreeNode.search(int)+0x216 (/tmp/perf-4811.map)
            java  4812   457.317184:       1161                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.317192:        376                   LLC-loads:      7f7bfdf7ac09 int pim.algorithm.TreeNode.search(int)+0x209 (/tmp/perf-4811.map)
            java  4812   457.317199:        220                cache-misses:      7f7bfdf7acc8 int pim.algorithm.TreeNode.search(int)+0x2c8 (/tmp/perf-4811.map)
            java  4812   457.317233:       1161                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.317246:        220                cache-misses:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.317270:     138477                      cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.317294:        378                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.317298:        221                cache-misses:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.317331:       1161                  bus-cycles:      7f7bfdf7af42 int pim.algorithm.TreeNode.search(int)+0x542 (/tmp/perf-4811.map)
            java  4812   457.317344:        376                   LLC-loads:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
