# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 133K of event 'LLC-load-misses'
# Event count (approx.): 24616292
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#8      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#14     libjvm.so            [.] G1NUMA::is_enabled
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.00%  GC Thread#7      libjvm.so            [.] GenerateOopMap::ppload
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] llist_add_batch
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#12     libjvm.so            [.] SpinPause
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] _copy_from_user
     0.00%  GC Thread#21     libpthread-2.28.so   [.] __lll_unlock_wake
     0.00%  GC Thread#4      [vdso]               [.] 0x00000000000009f7
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  G1 Refine#8      libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] put_prev_task_fair
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  GC Thread#17     libjvm.so            [.] G1Policy::phase_times
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#17     libjvm.so            [.] TaskTerminator::offer_termination
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] do_page_fault
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __bitmap_and
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] hash_futex
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] check_preempt_curr
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  GC Thread#1      libjvm.so            [.] G1Policy::phase_times
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] timekeeping_advance
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] ptep_set_access_flags
     0.00%  GC Thread#2      libjvm.so            [.] G1RootProcessor::process_vm_roots
     0.00%  java             [kernel.kallsyms]    [k] uncharge_batch
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] hrtimer_try_to_cancel
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] release_pages
     0.00%  GC Thread#13     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] account_entity_enqueue
     0.00%  GC Thread#5      [vdso]               [.] 0x00000000000009f7
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] timekeeping_update
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] update_group_capacity
     0.00%  GC Thread#1      libjvm.so            [.] os::PlatformMonitor::wait
     0.00%  GC Thread#13     ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#16     libjvm.so            [.] JavaThread::oops_do_no_frames
     0.00%  GC Thread#17     libjvm.so            [.] G1GCPhaseTimes::phase_name
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __update_idle_core
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __hrtimer_get_next_event
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] native_flush_tlb
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] intel_pmu_disable_all
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] interrupt_entry
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __hrtimer_get_next_event
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] down_read_trylock
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#0      libjvm.so            [.] GenericTaskQueueSet<OverflowTaskQueue<ScannerTask, (MEMFLAGS)5, 131072u>, (MEMFLAGS)5>::tasks
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] _pthread_cleanup_pop
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] tick_program_event
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] _cond_resched
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  GC Thread#17     [vdso]               [.] 0x00000000000009f4
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] wake_q_add
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#20     [vdso]               [.] 0x00000000000009f0
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] update_load_avg
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] PageHuge
     0.00%  GC Thread#19     [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] deactivate_task
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] error_entry
     0.00%  GC Thread#19     libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] vma_set_page_prot
     0.00%  GC Thread#18     libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  GC Thread#9      libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.00%  GC Thread#4      libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#8      libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] x86_pmu_disable
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __pthread_enable_asynccancel
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] rcu_irq_exit
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  VM Thread        [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] activate_task
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] note_gp_changes
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] _cond_resched
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] retint_user
     0.00%  GC Thread#19     [vdso]               [.] 0x00000000000009f7
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  GC Thread#14     libjvm.so            [.] os::elapsedTime
     0.00%  VM Thread        [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#18     libjvm.so            [.] TaskTerminator::offer_termination
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] cpumask_next_and
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] read_tsc
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] plist_del
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.00%  GC Thread#1      [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] calc_global_load_tick
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] dequeue_entity
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] load_balance
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] update_rt_rq_load_avg
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileTask::print
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.9
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] rcu_nmi_enter
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] hrtimer_active
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] migrate_misplaced_page
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  java             [kernel.kallsyms]    [k] tlb_flush_mmu_free
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] rcu_irq_enter
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] update_rt_rq_load_avg
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __bitmap_and
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] __intel_pmu_disable_all
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] release_pages
     0.00%  GC Thread#5      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceMirrorKlass, narrowOop>
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] hash_futex
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] timerqueue_add
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#17     libjvm.so            [.] YoungGCTracer::should_send_promotion_in_new_plab_event
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __perf_event_header__init_id.isra.84
     0.00%  G1 Refine#1      libjvm.so            [.] NonJavaThread::Iterator::step
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] get_futex_key
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.00%  G1 Refine#7      libc-2.28.so         [.] new_heap
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] intel_get_event_constraints
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] dec_zone_page_state
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] _cond_resched
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] idle_cpu
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] llist_add_batch
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] rcu_irq_enter
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] rcu_nmi_enter
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] note_gp_changes
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] numamigrate_isolate_page
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] raise_softirq
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] change_protection
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] migrate_page_copy
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] do_munmap
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] rebalance_domains
     0.00%  C1 CompilerThre  libjvm.so            [.] Assembler::cmpq
     0.00%  GC Thread#1      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] migrate_page_states
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] migrate_page_states
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x86_indirect_thunk_r14
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] ret_from_intr
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] irq_enter
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] perf_event_mmap_output
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] rcu_nmi_enter
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.00%  G1 Service       [kernel.kallsyms]    [k] do_futex
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] tick_program_event
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] memcg_check_events
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __mod_node_page_state
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] rb_next
     0.00%  C1 CompilerThre  libjvm.so            [.] StackWatermarkSet::on_safepoint
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] resched_curr
     0.00%  G1 Refine#3      libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] preempt_schedule_common
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] free_transhuge_page
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  C1 CompilerThre  libjvm.so            [.] HandshakeState::has_a_non_suspend_operation
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] free_transhuge_page
     0.00%  GC Thread#7      ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] irq_enter
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] calc_global_load_tick
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] do_huge_pmd_anonymous_page
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] __put_page
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] note_gp_changes
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] irq_exit
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] account_entity_enqueue
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] find_next_bit
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] calc_global_load_tick
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] irq_enter
     0.00%  java             [kernel.kallsyms]    [k] userfaultfd_unmap_complete
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] account_system_index_time
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] smp_call_function_interrupt
     0.00%  G1 Service       [kernel.kallsyms]    [k] finish_task_switch
     0.00%  C1 CompilerThre  libjvm.so            [.] SafepointSynchronize::block
     0.00%  java             [kernel.kallsyms]    [k] __get_vma_policy
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rb_insert_color_cached
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __alloc_pages_nodemask
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] rb_insert_color_cached
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] run_posix_cpu_timers
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] run_posix_cpu_timers
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] irq_exit
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] rebalance_domains
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] hrtimer_forward
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] retint_kernel
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] idle_cpu
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] rb_insert_color_cached
     0.00%  GC Thread#17     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] irq_enter
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] cpumask_next_and
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] raise_softirq
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] raise_softirq
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] raise_softirq
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] run_posix_cpu_timers
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Refine#0      libjvm.so            [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<InstanceMirrorKlass, narrowOop>
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::ideal_reg
     0.00%  G1 Refine#16     libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] memset_erms
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  GC Thread#22     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  C1 CompilerThre  libjvm.so            [.] Arena::Amalloc
     0.00%  C1 CompilerThre  libjvm.so            [.] ControlFlowOptimizer::delete_empty_blocks
     0.00%  C1 CompilerThre  libjvm.so            [.] FrameMap::map_to_opr
     0.00%  C1 CompilerThre  libjvm.so            [.] ObjectType::as_ObjectType
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  C2 CompilerThre  libjvm.so            [.] BCEscapeAnalyzer::iterate_blocks
     0.00%  C2 CompilerThre  libjvm.so            [.] MethodLiveness::MethodLiveness
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] inherit_event.isra.113
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] perf_event_groups_insert
     0.00%  GC Thread#0      libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] ctx_sched_out
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  GC Thread#18     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] can_migrate_task
     0.00%  GC Thread#5      libjvm.so            [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.00%  GC Thread#5      libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#7      libjvm.so            [.] ConstMethod::exception_table_length
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] run_local_timers
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  VM Thread        [kernel.kallsyms]    [k] memcg_kmem_charge_memcg
     0.00%  java             [kernel.kallsyms]    [k] __x64_sys_munmap
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __update_idle_core
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] down_read_trylock
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeBlob::is_adapter_blob
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileTask::is_unloaded
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::reg2stack
     0.00%  C1 CompilerThre  libjvm.so            [.] OopMap::set_callee_saved
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] unlock_page
     0.00%  C2 CompilerThre  libjvm.so            [.] CallNode::Identity
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::set_all_memory_call
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::Value
     0.00%  C2 CompilerThre  libjvm.so            [.] Node::nonnull_req
     0.00%  C2 CompilerThre  libjvm.so            [.] ReturnNode::hash
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#22     [vdso]               [.] __vdso_clock_gettime
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] do_mmap
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] clear_subpage
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#0      libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] reschedule_interrupt
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] clear_subpage
     0.00%  GC Thread#22     libc-2.28.so         [.] __memset_avx2_unaligned_erms
