# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 317K of event 'LLC-load-misses'
# Event count (approx.): 148744243
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.02%  GC Thread#13     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  G1 Refine#9      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  GC Thread#2      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.02%  G1 Refine#11     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  G1 Refine#14     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  G1 Refine#10     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  GC Thread#20     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  G1 Refine#12     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  G1 Refine#13     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  GC Thread#22     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  GC Thread#15     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  GC Thread#10     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  java             [kernel.kallsyms]   [k] pagevec_lru_move_fn
     0.01%  java             libjvm.so           [.] SymbolTable::lookup_shared
     0.01%  GC Thread#11     [kernel.kallsyms]   [k] unmap_page_range
     0.01%  GC Thread#21     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  GC Thread#9      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  java             perf-13657.map      [.] java.util.ArrayList application.bst.BSTTester.readIntergerArrayList(java.lang.String)
     0.01%  java             [kernel.kallsyms]   [k] available_idle_cpu
     0.01%  G1 Refine#15     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  GC Thread#8      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  java             perf-13657.map      [.] boolean java.lang.StringCoding.hasNegatives(byte[], int, int)
     0.01%  GC Thread#19     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  GC Thread#11     [kernel.kallsyms]   [k] free_transhuge_page
     0.01%  GC Thread#4      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  GC Thread#17     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  GC Thread#1      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.01%  G1 Refine#18     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  java             [kernel.kallsyms]   [k] try_to_wake_up
     0.01%  GC Thread#16     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  GC Thread#11     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.01%  GC Thread#7      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  G1 Refine#16     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  VM Thread        [kernel.kallsyms]   [k] select_task_rq_fair
     0.01%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.01%  G1 Refine#17     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  java             ld-2.28.so          [.] __tls_get_addr
     0.01%  GC Thread#11     [kernel.kallsyms]   [k] apparmor_file_free_security
     0.01%  G1 Refine#20     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  java             perf-13657.map      [.] java.lang.String java.lang.StringLatin1.newString(byte[], int, int)
     0.01%  java             [kernel.kallsyms]   [k] select_task_rq_fair
     0.01%  DPU_WORK_0400    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.01%  G1 Refine#19     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  java             [kernel.kallsyms]   [k] __radix_tree_lookup
     0.01%  DPU_WORK_0200    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.01%  DPU_WORK_0000    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.01%  DPU_WORK_0100    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.01%  VM Thread        [kernel.kallsyms]   [k] perf_iterate_ctx
     0.01%  GC Thread#15     [kernel.kallsyms]   [k] change_protection
     0.01%  java             [kernel.kallsyms]   [k] __mod_zone_page_state
     0.01%  GC Thread#14     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.01%  DPU_WORK_0300    libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.01%  GC Thread#10     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  java             [kernel.kallsyms]   [k] mem_cgroup_page_lruvec
     0.01%  java             perf-13657.map      [.] int java.lang.Integer.parseInt(java.lang.String, int)
     0.01%  java             [kernel.kallsyms]   [k] timekeeping_advance
     0.01%  G1 Refine#21     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.01%  java             [kernel.kallsyms]   [k] __list_add_valid
     0.01%  C2 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.01%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.01%  java             libjvm.so           [.] ClassLoaderData::holder_phantom
     0.01%  GC Thread#11     libjvm.so           [.] G1FreeHumongousRegionClosure::do_heap_region
     0.01%  GC Thread#12     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.01%  GC Thread#5      [kernel.kallsyms]   [k] __free_pages_ok
     0.00%  C1 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.00%  java             ld-2.28.so          [.] _dl_relocate_object
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] copy_page
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] free_pcppages_bulk
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] clear_page_erms
     0.00%  java             perf-13657.map      [.] java.lang.Object java.lang.invoke.MethodType$ConcurrentWeakInternSet.get(java.lang.Object)
     0.00%  java             libjvm.so           [.] G1Allocator::unsafe_max_tlab_alloc
     0.00%  java             libpthread-2.28.so  [.] pthread_mutex_trylock
     0.00%  java             libjvm.so           [.] SharedRuntime::on_slowpath_allocation_exit
     0.00%  java             libjvm.so           [.] MemAllocator::allocate
     0.00%  GC Thread#8      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  java             libjvm.so           [.] TypeArrayKlass::allocate_common
     0.00%  GC Thread#12     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.00%  java             [kernel.kallsyms]   [k] cpu_load_update
     0.00%  java             libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.00%  java             libjvm.so           [.] G1Policy::preventive_collection_required
     0.00%  java             [kernel.kallsyms]   [k] trigger_load_balance
     0.00%  java             [kernel.kallsyms]   [k] mem_cgroup_update_lru_size
     0.00%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.00%  java             perf-13657.map      [.] boolean java.lang.StringLatin1.equals(byte[], byte[])
     0.00%  java             [kernel.kallsyms]   [k] rcu_check_callbacks
     0.00%  GC Thread#19     libjvm.so           [.] G1FreeHumongousRegionClosure::do_heap_region
     0.00%  VM Thread        libjvm.so           [.] HeapRegionManager::initialize_regions
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] ktime_get_update_offsets_now
     0.00%  java             [kernel.kallsyms]   [k] __ptep_modify_prot_start
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] try_to_wake_up
     0.00%  GC Thread#11     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  java             perf-13657.map      [.] java.lang.Object[] application.bst.BSTBuilder.deserialize(java.io.BufferedReader, char[], int[])
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] __free_pages_ok
